image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,image11,image12,image13,image14,image15,image16,image17,image18,image19,image20,bbox1,bbox2,bbox3,bbox4,bbox5,bbox6,bbox7,bbox8,bbox9,bbox10,bbox11,bbox12,bbox13,bbox14,bbox15,bbox16,bbox17,bbox18,bbox19,bbox20,bbox_type1,bbox_type2,bbox_type3,bbox_type4,bbox_type5,bbox_type6,bbox_type7,bbox_type8,bbox_type9,bbox_type10,bbox_type11,bbox_type12,bbox_type13,bbox_type14,bbox_type15,bbox_type16,bbox_type17,bbox_type18,bbox_type19,bbox_type20
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_003106.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1840_2011_006819.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1516_2011_005884.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/384_2008_004399.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1587_2010_005978.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1726_2008_001792.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_005828.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1496_2008_003395.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_002013.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/446_2007_002565.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_008543.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_005780.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/708_2009_000016.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1893_2008_001765.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1715_2008_004832.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1092_2012_001170.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_003624.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/444_2008_005408.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1624_2011_002917.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1387_2011_001928.jpg,"[[32, 199, 120, 283]]","[[200.625, 130.625, 60.0, 89.375]]","[[216.0, 127.0, 27.0, 47.0]]","[[235.0, 96.875, 98.75, 169.375]]","[[21, 130, 295, 182]]","[[228.0, 109.0, 148.0, 198.0]]","[[86.0, 62.0, 357.0, 148.0]]","[[123.0, 303.0, 108.0, 194.0]]","[[44, 24, 38, 131]]","[[247, 127, 97, 224]]","[[232.0, 299.0, 229.0, 76.0]]","[[404.375, 131.25, 31.25, 88.75]]","[[147, 208, 33, 152]]","[[220.0, 150.0, 109.0, 349.0]]","[[5.0, 143.0, 120.0, 94.0]]","[[221, 21, 42, 444]]","[[36.0, 96.0, 431.0, 259.0]]","[[5, 22, 182, 360]]","[[106, 120, 29, 162]]","[[463.0, 49.0, 37.0, 37.0]]",random,human,gt,human,random,gt,gt,gt,random,random,gt,human,random,human,gt,random,gt,random,random,gt
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_004733.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_001001.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/246_2011_006385.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/856_2009_002976.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2012_003903.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_006177.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_002002.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/104_2011_000024.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_004778.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1474_2010_006411.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_001116.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/788_2008_006475.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_002120.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_001464.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1893_2008_001765.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1890_2009_003127.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/444_2008_005408.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1744_2012_002191.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_000755.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_001117.jpg,"[[209.0, 85.0, 177.0, 160.0]]","[[285.625, 123.75, 37.5, 103.75]]","[[161, 99, 49, 17]]","[[96, 95, 264, 362]]","[[151.0, 201.0, 47.0, 92.0]]","[[33.0, 121.0, 230.0, 353.0]]","[[107.0, 119.0, 306.0, 179.0]]","[[308.75, 203.125, 55.0, 126.875]]","[[1.0, 94.0, 97.0, 216.0]]","[[326, 7, 133, 408]]","[[134.0, 1.0, 366.0, 374.0]]","[[380.0, 114.375, 27.5, 25.0]]","[[109.0, 179.0, 47.0, 46.0]]","[[121.0, 303.0, 171.0, 92.0]]","[[137, 321, 268, 49]]","[[41, 149, 269, 273]]","[[216.0, 48.0, 121.0, 153.0]]","[[15.0, 115.0, 139.375, 225.625]]","[[60.0, 283.0, 213.0, 217.0]]","[[50.0, 37.0, 48.0, 27.0]]",gt,human,random,random,gt,gt,gt,human,gt,random,gt,human,human,human,random,random,gt,human,gt,gt
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_002470.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_000466.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_001542.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1893_2008_001765.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_003191.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1827_2008_000703.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/101_2010_001074.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_006786.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2012_003651.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1949_2010_001337.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1545_2010_000361.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1242_2008_006082.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1984_2010_003854.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/440_2008_001461.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1786_2008_003108.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_005780.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_000907.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/57_2012_001013.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/467_2008_004602.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2012_001926.jpg,"[[23.0, 85.0, 390.0, 375.0]]","[[62.5, 110.625, 301.875, 176.25]]","[[329, 27, 22, 417]]","[[17, 18, 434, 323]]","[[83.75, 183.125, 338.75, 111.25]]","[[-21.25, 297.5, 388.125, 74.375]]","[[157, 37, 106, 318]]","[[296.0, 24.0, 155.0, 304.0]]","[[17.0, 128.0, 61.0, 106.0]]","[[20, 111, 88, 144]]","[[283.125, 34.375, 122.5, 163.75]]","[[374.0, 321.0, 59.0, 30.0]]","[[410.625, 229.375, 11.25, 36.25]]","[[163, 16, 172, 456]]","[[1.0, 75.0, 20.0, 122.0]]","[[463.125, 121.875, 5.625, 118.75]]","[[171.95749999999998, 78.76375, 118.44624999999999, 175.565]]","[[129, 74, 69, 179]]","[[96.0, 75.0, 169.0, 425.0]]","[[1.0, 92.0, 222.0, 241.0]]",human,human,random,random,human,human,random,gt,gt,random,human,gt,human,random,gt,human,human,random,gt,gt
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_004778.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_000033.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/467_2008_004602.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_001189.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1586_2010_002130.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1744_2012_002191.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_007034.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_002470.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1097_2010_000014.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_003352.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/560_2010_001327.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1915_2012_001849.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_005978.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/341_2011_000456.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_008713.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_003223.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1313_2010_005758.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1178_2012_000027.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1777_2008_003967.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/378_2008_006058.jpg,"[[1.0, 41.0, 207.0, 359.0]]","[[313.125, 188.75, 86.875, 31.875]]","[[117.0, 88.0, 135.0, 378.0]]","[[185.625, 181.25, 285.625, 153.75]]","[[280.0, 176.0, 40.0, 18.0]]","[[166.25, 89.375, 175.625, 248.75]]","[[330.625, 58.75, 55.625, 180.0]]","[[23.0, 86.0, 394.0, 376.0]]","[[65.0, 4.375, 337.5, 269.375]]","[[17, 72, 184, 65]]","[[5, 15, 344, 463]]","[[130, 52, 127, 332]]","[[2.0, 128.0, 468.0, 154.0]]","[[48, 204, 118, 211]]","[[75, 42, 67, 272]]","[[145.0, 88.0, 21.0, 18.0]]","[[122.0, 150.0, 195.0, 224.0]]","[[352.0, 124.0, 32.0, 92.0]]","[[16, 14, 277, 458]]","[[24, 330, 307, 40]]",gt,human,human,human,gt,human,human,gt,human,random,random,random,gt,random,random,gt,gt,gt,random,random
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/246_2011_006385.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_005828.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_001759.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1210_2010_001312.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_002753.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_001001.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1547_2012_004331.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_001605.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/297_2010_005243.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/301_2008_006185.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1214_2012_000980.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1092_2012_001170.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1997_2010_003257.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1545_2010_000361.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/856_2009_002976.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2012_001650.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1840_2011_006819.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/57_2012_001013.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_001331.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_000383.jpg,"[[42.0, 4.0, 322.0, 484.0]]","[[90.625, 61.25, 359.375, 155.625]]","[[190.0, 98.0, 26.0, 39.0]]","[[85, 139, 139, 186]]","[[13.0, 116.0, 351.0, 269.0]]","[[423.0, 80.0, 28.0, 22.0]]","[[102.0, 25.0, 106.0, 205.0]]","[[191.0, 16.0, 89.0, 242.0]]","[[20, 225, 299, 250]]","[[16, 62, 302, 366]]","[[47, 99, 202, 350]]","[[4, 131, 332, 166]]","[[205.0, 161.0, 82.0, 149.0]]","[[398.125, 59.375, 95.0, 165.0]]","[[-3.125, 133.125, 101.25, 106.25]]","[[223.0, 90.0, 37.0, 173.0]]","[[278.125, 147.5, 94.375, 110.625]]","[[173.125, 66.875, 102.5, 110.625]]","[[328, 112, 19, 286]]","[[35, 156, 82, 215]]",human,human,gt,random,gt,gt,gt,gt,random,random,random,random,gt,human,human,human,human,human,random,random
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_003016.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1786_2008_003108.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1557_2012_003706.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1496_2008_003395.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1479_2010_003436.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/971_2008_004414.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/301_2008_006185.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/623_2008_007004.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_002578.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_001411.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_001117.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1085_2011_002301.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_007180.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1850_2008_002679.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_001759.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/474_2009_002366.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1997_2010_003257.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/384_2008_004399.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_001525.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_004872.jpg,"[[97, 73, 71, 268]]","[[132, 55, 327, 61]]","[[3, 159, 464, 126]]","[[69, 40, 130, 263]]","[[291.25, 48.125, 194.375, 226.875]]","[[417.5, 56.25, 37.5, 22.5]]","[[6, 38, 82, 438]]","[[38.0, 43.0, 449.0, 303.0]]","[[432.0, 61.0, 68.0, 70.0]]","[[0.0, 80.0, 497.5, 215.625]]","[[42.0, 188.0, 164.0, 265.0]]","[[39.0, 30.0, 287.0, 270.0]]","[[106, 13, 199, 454]]","[[131.0, 20.0, 132.0, 232.0]]","[[263.0, 129.0, 107.0, 100.0]]","[[1.875, 56.875, 221.25, 214.375]]","[[-8.75, -21.25, 462.5, 259.375]]","[[200, 251, 51, 80]]","[[272.5, 233.125, 213.125, 106.875]]","[[178.75, 163.125, 81.875, 31.875]]",random,random,random,random,human,human,random,gt,gt,human,human,gt,random,gt,gt,human,human,random,human,human
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1417_2008_002013.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_008407.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_001525.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_001241.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_000500.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_000109.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/349_2010_003146.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_000466.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_003242.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2012_001926.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/378_2008_006058.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_001331.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_004394.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_000105.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1998_2012_001171.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1547_2012_004331.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_001001.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1306_2009_004718.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_000032.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1323_2008_007185.jpg,"[[40.0, 1.0, 385.0, 330.0]]","[[418.0, 153.0, 16.0, 52.0]]","[[77, 137, 112, 335]]","[[4.0, 212.0, 246.0, 163.0]]","[[7.5, 14.375, 433.125, 303.75]]","[[231.25, 78.125, 97.5, 253.125]]","[[140.35999999999999, 109.55999999999999, 133.76, 90.19999999999999]]","[[40.0, 90.0, 278.0, 167.0]]","[[221, 34, 59, 435]]","[[211.25, 47.5, 143.75, 263.75]]","[[244.0, 192.0, 43.0, 42.0]]","[[23.0, 97.0, 283.0, 246.0]]","[[124.0, 135.0, 133.0, 239.0]]","[[199.0, 135.0, 170.0, 75.0]]","[[46.25, 85.0, 26.875, 156.875]]","[[221.25, 180.625, 229.375, 111.875]]","[[130.0, 138.0, 123.0, 107.0]]","[[5.0, 4.375, 490.0, 368.125]]","[[118.125, 86.25, 80.0, 31.875]]","[[459.0, 166.0, 41.0, 81.0]]",gt,gt,random,gt,human,human,human,gt,random,human,gt,gt,gt,gt,human,human,gt,human,human,gt
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/57_2012_001013.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1218_2008_008497.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_008242.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_005146.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_000105.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_007132.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/212_2010_001435.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/172_2010_005557.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_001001.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1306_2009_004718.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1097_2010_000014.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_001011.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/794_2008_002645.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2012_000435.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/213_2011_001392.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_003424.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/504_2011_001655.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2012_003780.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1880_2012_001898.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1377_2010_005853.jpg,"[[66.25, 128.125, 210.625, 104.375]]","[[33.125, 22.5, 385.625, 323.75]]","[[1.0, 58.0, 347.0, 442.0]]","[[152.5, 27.5, 181.25, 345.625]]","[[71, 4, 274, 283]]","[[133.75, 49.375, 273.125, 290.625]]","[[9.0, 80.0, 313.0, 220.0]]","[[122, 16, 90, 134]]","[[417.5, 62.5, 38.125, 39.375]]","[[114.375, 71.875, 290.625, 273.125]]","[[74.0, 25.0, 320.0, 334.0]]","[[30.0, 190.0, 226.0, 138.0]]","[[227, 156, 43, 138]]","[[219, 16, 143, 418]]","[[85, 13, 173, 175]]","[[234, 125, 17, 56]]","[[72.5, 71.25, 224.375, 161.25]]","[[4, 16, 335, 448]]","[[37.0, 6.0, 336.0, 419.0]]","[[132, 74, 122, 190]]",human,human,gt,human,random,human,gt,random,human,human,gt,gt,random,random,random,random,human,random,human,random
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_006900.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_002470.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1982_2007_007531.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/721_2008_008554.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_002200.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/213_2011_001392.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_003352.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2007_003106.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1893_2008_001765.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1092_2012_001170.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_005141.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_000400.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1193_2011_007188.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1479_2010_003436.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2009_001759.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/474_2009_002366.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_001116.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1306_2009_004718.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1564_2008_000489.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/244_2009_005217.jpg,"[[108, 135, 218, 161]]","[[0, 124, 479, 273]]","[[383.0, 18.0, 107.0, 180.0]]","[[25, 340, 335, 153]]","[[182.5, 143.75, 194.375, 195.0]]","[[2.0, 269.0, 85.0, 134.0]]","[[85.625, 79.375, 88.125, 146.25]]","[[208.0, 238.0, 196.0, 86.0]]","[[249, 4, 78, 34]]","[[68.0, 57.0, 74.0, 172.0]]","[[23.125, 108.75, 195.0, 245.625]]","[[163, 86, 77, 219]]","[[120.0, 196.25, 298.75, 151.25]]","[[1.0, 54.0, 90.0, 73.0]]","[[20, 48, 324, 432]]","[[160.0, 288.75, 280.0, 61.875]]","[[204, 203, 154, 268]]","[[2, 4, 371, 132]]","[[35, 9, 63, 483]]","[[62, 76, 170, 234]]",random,random,gt,random,human,human,human,gt,random,gt,human,random,human,gt,random,human,random,random,random,random
https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2010_001451.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2012_003403.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/456_2009_002219.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1352_2010_002406.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/446_2007_002565.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/628_2008_002359.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1997_2010_003257.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/261_2008_000914.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/243_2007_008142.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_001605.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1085_2011_002301.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_005649.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_003334.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2011_001790.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1982_2007_007531.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/1092_2012_001170.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_001464.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/893_2008_000553.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/2008_000703.jpg,https://detectionexp.s3.ca-central-1.amazonaws.com/JPEGImages/962_2010_001514.jpg,"[[37.0, 1.0, 277.0, 383.0]]","[[133.0, 104.0, 19.0, 38.0]]","[[285.0, 77.0, 215.0, 221.0]]","[[99, 139, 224, 103]]","[[258.0, 175.0, 76.0, 161.0]]","[[93, 424, 260, 67]]","[[198.75, 164.375, 89.375, 143.125]]","[[12, 23, 68, 332]]","[[195.0, 61.25, 60.625, 143.125]]","[[147, 197, 114, 164]]","[[126.0, 73.0, 49.0, 203.0]]","[[49, 67, 186, 36]]","[[84.0, 131.0, 150.0, 120.0]]","[[0, 34, 351, 225]]","[[83, 162, 270, 245]]","[[240.0, 60.625, 58.125, 114.375]]","[[23.0, 268.0, 30.0, 80.0]]","[[140, 2, 258, 407]]","[[318.0, 187.0, 11.0, 36.0]]","[[1.0, 1.0, 265.0, 132.0]]",gt,gt,gt,random,gt,random,human,random,human,random,gt,random,gt,random,random,human,gt,random,gt,gt
